date,close,trde_prica,indiv,frgn,orgn,fin_invt,insur,invtrt,etc_fin,bank,pension,pe_fund,natn,etc_corp,natfor
2024-04-18,39050,745.1,-58.3,37.0,22.6,2.7,2.4,9.3,0.2,0.0,2.6,5.4,0.0,-1.2,-0.1
2024-04-19,38100,822.2,-15.8,-59.1,71.8,9.5,1.6,5.7,0.1,0.3,-0.5,55.0,0.0,2.8,0.4
2024-04-22,35900,894.7,193.8,-152.3,-38.8,5.1,-9.9,-22.1,0.0,-0.5,-6.8,-4.6,0.0,-3.1,0.4
2024-04-23,35300,539.3,112.7,-100.3,-9.9,1.4,1.0,-0.7,0.2,-0.0,-9.4,-2.4,0.0,-2.6,0.1
2024-04-24,37100,953.3,34.0,-57.8,18.4,5.2,11.5,14.6,0.3,0.0,-15.3,2.1,0.0,4.6,0.8
2024-04-25,36600,454.9,-58.3,21.7,30.2,1.1,5.6,3.3,-0.0,0.0,22.0,-1.7,0.0,6.3,0.0
2024-04-26,38150,696.5,-105.5,108.7,-6.2,9.8,5.7,-21.6,3.8,0.0,-3.8,-0.2,0.0,3.0,0.0
2024-04-29,38350,626.7,68.0,-61.2,-17.9,7.1,1.4,-15.0,-0.3,-0.1,-13.6,2.6,0.0,10.8,0.4
2024-04-30,40050,2549.4,-247.8,162.2,50.0,14.3,6.4,9.1,-1.8,-0.5,-4.8,27.4,0.0,-7.2,42.7
2024-05-02,40400,786.0,54.5,-101.5,40.9,12.8,8.0,-5.5,0.7,0.0,26.1,-1.1,0.0,7.0,-0.8
2024-05-03,39000,604.7,164.5,-120.7,-7.0,-3.6,-3.0,-1.6,0.7,0.0,-2.3,2.9,0.0,2.4,-39.2
2024-05-07,40400,1350.0,-179.8,175.9,14.1,-13.1,5.9,15.9,-0.4,0.0,-5.9,11.8,0.0,-9.2,-1.1
2024-05-08,41400,738.2,-175.9,150.1,24.8,4.8,8.4,-0.4,-0.5,0.0,-0.8,13.3,0.0,0.8,0.1
2024-05-09,43150,1618.8,-345.6,332.0,12.6,5.3,6.3,5.2,0.0,1.8,-13.8,7.7,0.0,1.9,-0.8
2024-05-10,41100,881.4,198.2,-154.5,-40.5,10.1,2.3,-15.3,0.0,0.8,-10.4,-28.0,0.0,-4.2,1.0
2024-05-13,41300,502.7,-4.9,24.2,-20.9,3.1,-1.9,-23.5,0.0,1.3,-3.3,3.4,0.0,1.6,-0.0
2024-05-14,42750,1041.5,-162.8,134.0,32.4,-1.5,1.1,11.1,0.0,-0.2,0.0,21.9,0.0,-2.9,-0.7
2024-05-16,50800,9395.4,-1253.1,1140.5,129.2,7.0,-9.6,79.3,-0.2,-2.9,42.4,13.2,0.0,-20.4,3.8
2024-05-17,49300,3134.4,164.9,-226.7,32.2,-5.5,9.2,41.4,0.0,-0.7,-19.3,7.2,0.0,35.6,-5.9
2024-05-20,51200,2068.0,46.7,-114.9,59.5,13.0,-0.3,3.1,0.0,-2.0,-10.3,55.8,0.0,9.1,-0.3
2024-05-21,53000,3565.1,-63.6,49.7,16.6,-8.2,0.0,14.0,0.0,0.0,-5.0,15.8,0.0,-2.5,-0.3
2024-05-22,52400,2112.0,153.7,-114.4,-25.2,-9.6,5.7,-3.0,0.0,-0.5,-60.3,42.5,0.0,-14.4,0.3
2024-05-23,52100,2032.6,-4.8,-41.1,55.9,-6.3,10.4,6.7,0.4,0.0,4.5,40.2,0.0,-6.4,-3.5
2024-05-24,50300,1445.7,16.1,70.2,-77.7,-9.0,0.1,-19.1,0.1,0.0,-4.4,-45.4,0.0,-8.0,-0.7
2024-05-27,50400,1397.0,63.4,8.4,-71.4,-17.9,1.6,9.7,-0.0,0.0,-43.1,-21.6,0.0,4.5,-5.0
2024-05-28,49500,1147.3,111.2,-38.5,-62.0,-4.6,-6.4,1.0,0.2,0.0,3.1,-55.5,0.0,-11.2,0.5
2024-05-29,48950,995.2,94.1,-62.8,-32.3,-38.0,-1.3,25.7,0.1,0.0,-11.2,-7.6,0.0,0.9,0.1
2024-05-30,48500,907.2,-10.3,-37.1,46.8,1.9,-3.0,34.5,0.1,1.0,1.0,11.3,0.0,-3.0,3.5
2024-05-31,48000,778.5,93.5,-8.4,-84.5,-6.4,-2.0,-11.9,0.0,0.0,-5.4,-58.9,0.0,-0.8,0.2
